WKT,nama,deskripsi
"POLYGON ((110.017791 -7.8940632, 110.0754692 -7.9155129, 110.1510002 -7.9515568, 110.2066185 -7.9862376, 110.341201 -8.0273487, 110.3515007 -8.0436664, 110.37622 -8.0729006, 110.4091781 -8.0820792, 110.4270311 -8.0900668, 110.4338982 -8.098054, 110.4496906 -8.1014535, 110.4599902 -8.110291, 110.4874565 -8.1143688, 110.5423882 -8.1354411, 110.5746605 -8.1388398, 110.5849602 -8.1490356, 110.6021263 -8.1442776, 110.6247856 -8.1592312, 110.666671 -8.1796215, 110.709243 -8.1836994, 110.7064964 -8.2027293, 110.7298424 -8.1932145, 110.7621147 -8.2000108, 110.7916405 -8.195933, 110.829406 -8.2047681, 110.829406 -8.195933, 110.8369591 -8.1857384, 110.8307793 -8.1714655, 110.8191063 -8.1585515, 110.8184197 -8.1442776, 110.8101799 -8.1531139, 110.7957604 -8.1626296, 110.7875206 -8.1497153, 110.7902672 -8.1327222, 110.7895806 -8.1164081, 110.7785942 -8.087177, 110.7785942 -8.066782, 110.7682945 -8.0443463, 110.7552483 -8.0273487, 110.7614281 -8.0083106, 110.7648613 -7.9933514, 110.7696678 -7.9743117, 110.7710411 -7.9559511, 110.7703545 -7.9416701, 110.7731011 -7.9294289, 110.7689812 -7.9090259, 110.7785942 -7.8940632, 110.7737877 -7.8845411, 110.7834007 -7.8736585, 110.7799675 -7.8634558, 110.7888939 -7.8559736, 110.7834007 -7.850532, 110.7840874 -7.8308054, 110.7834007 -7.8144793, 110.7710411 -7.8056357, 110.765548 -7.8172004, 110.7579949 -7.826724, 110.7476952 -7.8212819, 110.742202 -7.806316, 110.7277825 -7.7995131, 110.7140496 -7.7906692, 110.7140496 -7.8008737, 110.6982567 -7.8076766, 110.6714775 -7.8042751, 110.6769707 -7.7927101, 110.6707909 -7.7825054, 110.657058 -7.8029146, 110.6467583 -7.7974722, 110.6330254 -7.8022343, 110.6062462 -7.7995131, 110.59114 -7.8056357, 110.5774071 -7.8029146, 110.5842735 -7.7920298, 110.5609276 -7.7818251, 110.5485679 -7.7906692, 110.5382683 -7.7981526, 110.5300286 -7.7920298, 110.515609 -7.7804645, 110.5108025 -7.7716202, 110.4908898 -7.7661774, 110.4929497 -7.7450861, 110.473037 -7.6559467, 110.4682305 -7.6157939, 110.4606772 -7.5923123, 110.4627373 -7.5688307, 110.4455712 -7.5402419, 110.4215386 -7.5531752, 110.3947594 -7.5885695, 110.3707268 -7.6103491, 110.3494408 -7.6239609, 110.3240349 -7.6436971, 110.3048092 -7.6539052, 110.2979424 -7.664113, 110.2725365 -7.7090243, 110.2649834 -7.6838473, 110.2615502 -7.6613909, 110.26567 -7.6470998, 110.2526238 -7.6409749, 110.2450707 -7.6552662, 110.2141716 -7.6477804, 110.192199 -7.6464193, 110.1654198 -7.6457387, 110.1420738 -7.6477804, 110.1173546 -7.670918, 110.137954 -7.6865692, 110.1310875 -7.6954153, 110.1331475 -7.7029003, 110.1338341 -7.7205917, 110.1290276 -7.7457665, 110.114608 -7.761415, 110.1118614 -7.7763825, 110.0960686 -7.7825054, 110.0843956 -7.8029146, 110.062423 -7.8097174, 110.0569298 -7.8396485, 110.0521233 -7.8491716, 110.0445702 -7.8580142, 110.0459435 -7.8702576, 110.0349571 -7.8879419, 110.0253441 -7.8906625, 110.017791 -7.8940632))",DIY Yogyakarta,
