WKT,nama,deskripsi
"POLYGON ((106.816305 -6.3050599, 106.8161545 -6.3058173, 106.8171415 -6.307225, 106.8160257 -6.3080354, 106.8155537 -6.3091445, 106.8161116 -6.3103815, 106.8176994 -6.3107654, 106.8178282 -6.3147749, 106.8165836 -6.3150735, 106.816412 -6.315756, 106.8168841 -6.3156707, 106.8173777 -6.315969, 106.8176782 -6.3153292, 106.817528 -6.3162889, 106.8179356 -6.3161823, 106.8191158 -6.3166515, 106.8191158 -6.3171633, 106.8202102 -6.3173339, 106.8214118 -6.3175046, 106.8225705 -6.3173979, 106.8237078 -6.3173339, 106.8236434 -6.3176752, 106.8248021 -6.3178031, 106.8249738 -6.3166301, 106.8252098 -6.3150093, 106.82536 -6.3136016, 106.8255746 -6.3124926, 106.8256175 -6.3120447, 106.8257892 -6.3111703, 106.8265402 -6.3114262, 106.8269264 -6.3087816, 106.8246304 -6.3085043, 106.8245446 -6.3080564, 106.8244802 -6.3064355, 106.8233215 -6.3064569, 106.8223345 -6.3066915, 106.820532 -6.3066488, 106.820532 -6.305945, 106.8201243 -6.3057957, 106.8190516 -6.305785, 106.8184508 -6.3055291, 106.817807 -6.3053158, 106.8175066 -6.3055718, 106.8170345 -6.3052305, 106.816305 -6.3050599))",Ragunan,
