WKT,nama,deskripsi
"POLYGON ((106.8831955 -6.2987228, 106.8843113 -6.3027325, 106.8875299 -6.3053345, 106.8921219 -6.3059743, 106.8968855 -6.3075526, 106.902207 -6.3110076, 106.904224 -6.3111783, 106.904224 -6.3093014, 106.9052969 -6.3085336, 106.9043957 -6.3075526, 106.9059835 -6.3055051, 106.9061552 -6.3043534, 106.9059406 -6.3016234, 106.9059406 -6.2994479, 106.9020353 -6.2992773, 106.8982588 -6.2990214, 106.8949543 -6.2988507, 106.8831955 -6.2987228))",TMI,
