WKT,nama,deskripsi
"POLYGON ((106.8235033 -6.171477, 106.8232673 -6.1720957, 106.8232458 -6.1727357, 106.8232458 -6.1738664, 106.8231815 -6.175061, 106.8231171 -6.1761277, 106.8230742 -6.1770023, 106.8230313 -6.178133, 106.8230098 -6.1790503, 106.8231171 -6.1798823, 106.8238252 -6.1802876, 106.8249624 -6.1803303, 106.8260997 -6.180245, 106.8272799 -6.1802236, 106.8287605 -6.1801596, 106.830005 -6.180117, 106.8309921 -6.1800743, 106.8309062 -6.1793917, 106.8303912 -6.1789437, 106.8305629 -6.1784743, 106.8299192 -6.1776637, 106.8299192 -6.176789, 106.8299192 -6.1754877, 106.8299621 -6.174613, 106.8299192 -6.173845, 106.8295758 -6.1733544, 106.8291038 -6.172949, 106.8291252 -6.1723517, 106.8291896 -6.171861, 106.8287175 -6.171541, 106.827473 -6.171541, 106.8264001 -6.1714984, 106.8252843 -6.171477, 106.8243402 -6.171477, 106.8235033 -6.171477))",Taman Monas,
